#{"t_start": 1776822641.7059176, "env_id": "FetchReach-v4"}
r,l,t
-2.0,3,257.109851
-50.0,50,257.533847
-5.0,6,257.588848
-50.0,50,258.056357
-50.0,50,258.524357
-50.0,50,258.983357
-12.0,13,259.107864
-50.0,50,259.568864
-2.0,3,259.600865
-50.0,50,260.072864
-10.0,11,260.170864
-27.0,28,260.445372
-50.0,50,260.910372
-50.0,50,261.377374
-2.0,3,261.413879
-50.0,50,261.900878
-34.0,35,262.230878
-5.0,6,262.288878
-50.0,50,262.757386
-2.0,3,262.785385
-50.0,50,263.253386
-2.0,3,263.284387
-50.0,50,263.812897
-4.0,5,263.868896
-8.0,9,263.979896
-10.0,11,264.105897
-4.0,5,264.169897
-50.0,50,264.780896
-17.0,18,264.967404
0.0,1,264.977405
-4.0,5,265.036405
-8.0,9,265.126405
-8.0,9,265.216405
-4.0,5,265.259405
-6.0,7,265.329405
-3.0,4,265.366405
-18.0,19,265.567404
-38.0,39,265.905405
-24.0,25,266.139914
-3.0,4,266.178914
-8.0,9,266.278914
-2.0,3,266.311914
-50.0,50,266.758914
-50.0,50,267.199914
-2.0,3,267.22942
-11.0,12,267.335422
-1.0,2,267.351423
-50.0,50,267.766423
-12.0,13,267.882423
-1.0,2,267.898423
-3.0,4,267.931424
-10.0,11,268.021422
-50.0,50,268.446931
-7.0,8,268.515931
-27.0,28,268.755931
-50.0,50,269.198931
-1.0,2,269.219932
-2.0,3,269.247931
-5.0,6,269.300932
-50.0,50,269.72244
-50.0,50,270.142441
-5.0,6,270.19744
-9.0,10,270.283441
-5.0,6,270.33544
-50.0,50,270.74895
-50.0,50,271.173949
-50.0,50,271.622949
-16.0,17,271.76895
-50.0,50,272.195459
-6.0,7,272.254459
-2.0,3,272.278459
-50.0,50,272.72946
-50.0,50,273.200972
-30.0,31,273.477972
-50.0,50,273.923972
-50.0,50,274.373482
-50.0,50,274.817482
-5.0,6,274.871481
-6.0,7,274.935481
-2.0,3,274.963481
-6.0,7,275.029481
-30.0,31,275.302993
-9.0,10,275.390989
-50.0,50,275.82899
-50.0,50,276.27199
-50.0,50,276.7525
0.0,1,276.763499
-50.0,50,277.2495
-50.0,50,277.684007
-50.0,50,278.141007
-7.0,8,278.211007
-50.0,50,278.655007
-50.0,50,279.081518
-2.0,3,279.107518
-5.0,6,279.156519
-5.0,6,279.206518
-50.0,50,279.643518
-50.0,50,280.095025
-8.0,9,280.178026
-2.0,3,280.206028
-50.0,50,280.636025
-7.0,8,280.707025
-14.0,15,280.845025
-15.0,16,280.998536
-5.0,6,281.060536
-50.0,50,281.498537
-6.0,7,281.561536
-2.0,3,281.590537
-50.0,50,282.050536
-50.0,50,282.525048
-22.0,23,282.732048
-5.0,6,282.788047
-5.0,6,282.844047
-50.0,50,283.284055
-50.0,50,283.729559
-7.0,8,283.799558
0.0,1,283.812558
-5.0,6,283.866559
-1.0,2,283.884558
-50.0,50,284.320559
-50.0,50,284.751067
-50.0,50,285.201067
-13.0,14,285.326067
-3.0,4,285.363069
-31.0,32,285.647575
0.0,1,285.655575
-29.0,30,285.921576
-50.0,50,286.394575
-6.0,7,286.470575
-2.0,3,286.496579
-22.0,23,286.693575
-4.0,5,286.743088
-20.0,21,286.932086
-11.0,12,287.037087
-5.0,6,287.088087
-2.0,3,287.113086
-7.0,8,287.191088
0.0,1,287.201086
-6.0,7,287.271087
-27.0,28,287.509086
0.0,1,287.521086
-22.0,23,287.718086
-10.0,11,287.813087
-3.0,4,287.84809
-50.0,50,288.294595
-50.0,50,288.741595
-50.0,50,289.211105
-6.0,7,289.274104
0.0,1,289.287104
-9.0,10,289.379104
-27.0,28,289.615104
-12.0,13,289.726104
-14.0,15,289.867104
-5.0,6,289.918104
-3.0,4,289.954106
-25.0,26,290.186106
-6.0,7,290.263617
-1.0,2,290.281616
-13.0,14,290.405616
-13.0,14,290.522617
-1.0,2,290.544617
-12.0,13,290.655616
-5.0,6,290.706616
-5.0,6,290.760617
0.0,1,290.772616
-8.0,9,290.852616
-4.0,5,290.895616
-6.0,7,290.955616
-5.0,6,291.011616
-10.0,11,291.108618
-7.0,8,291.179617
-5.0,6,291.232616
-24.0,25,291.463128
-18.0,19,291.617127
-29.0,30,291.891128
-50.0,50,292.360129
-18.0,19,292.532639
-8.0,9,292.606639
-8.0,9,292.681639
-42.0,43,293.053639
0.0,1,293.06664
-21.0,22,293.272639
-8.0,9,293.35264
-10.0,11,293.456639
-4.0,5,293.50364
-26.0,27,293.74515
-24.0,25,293.96715
-11.0,12,294.07815
-10.0,11,294.181151
-50.0,50,294.62015
-20.0,21,294.813153
-4.0,5,294.858659
-2.0,3,294.892661
-9.0,10,294.979659
-17.0,18,295.139658
-2.0,3,295.164658
-8.0,9,295.250659
-1.0,2,295.268659
-7.0,8,295.34166
-50.0,50,295.788658
-3.0,4,295.827659
-4.0,5,295.871658
-5.0,6,295.925658
-5.0,6,295.978169
-3.0,4,296.018169
-6.0,7,296.081169
-13.0,14,296.217172
-14.0,15,296.35417
-7.0,8,296.430169
-3.0,4,296.464169
-35.0,36,296.770169
-3.0,4,296.80517
-47.0,48,297.258676
-5.0,6,297.313678
-2.0,3,297.343678
-3.0,4,297.383677
-5.0,6,297.445677
-19.0,20,297.614677
-9.0,10,297.701677
-50.0,50,298.150676
-25.0,26,298.394186
-4.0,5,298.439188
-6.0,7,298.495187
-5.0,6,298.546187
-4.0,5,298.591187
-19.0,20,298.771187
-50.0,50,299.225187
-22.0,23,299.444696
-5.0,6,299.511698
-7.0,8,299.576699
-7.0,8,299.647696
0.0,1,299.656696
-9.0,10,299.751697
-29.0,30,300.008696
-2.0,3,300.033696
-49.0,50,300.489696
-36.0,37,300.823207
-6.0,7,300.884207
-3.0,4,300.918208
-9.0,10,301.006207
-11.0,12,301.118209
-6.0,7,301.184207
-8.0,9,301.266208
-9.0,10,301.350207
-7.0,8,301.426207
-6.0,7,301.484207
-2.0,3,301.511209
-10.0,11,301.604207
-4.0,5,301.650208
-17.0,18,301.817716
-10.0,11,301.919715
-31.0,32,302.206716
-50.0,50,302.645715
-5.0,6,302.697715
-11.0,12,302.805716
0.0,1,302.814715
-11.0,12,302.930224
-50.0,50,303.365222
-14.0,15,303.500223
-16.0,17,303.647222
-8.0,9,303.733223
-18.0,19,303.901223
-12.0,13,304.014223
-4.0,5,304.058731
-12.0,13,304.174731
-5.0,6,304.228733
-33.0,34,304.519731
-1.0,2,304.535732
-8.0,9,304.614731
-23.0,24,304.835732
-8.0,9,304.914732
-2.0,3,304.940731
0.0,1,304.952731
-2.0,3,304.981733
-7.0,8,305.050732
-12.0,13,305.164732
-5.0,6,305.229244
-6.0,7,305.291244
-5.0,6,305.348244
-18.0,19,305.513245
-4.0,5,305.559244
-4.0,5,305.602244
-4.0,5,305.647244
-9.0,10,305.733244
-7.0,8,305.810244
0.0,1,305.818244
-5.0,6,305.870244
-14.0,15,306.001244
-4.0,5,306.047244
-4.0,5,306.091244
-11.0,12,306.199244
-1.0,2,306.217245
-8.0,9,306.302244
-3.0,4,306.336755
-2.0,3,306.364755
0.0,1,306.373756
-7.0,8,306.447756
-7.0,8,306.511757
-4.0,5,306.555758
0.0,1,306.563757
0.0,1,306.575756
-19.0,20,306.745755
-1.0,2,306.763755
-7.0,8,306.832756
-3.0,4,306.880756
-1.0,2,306.899756
-5.0,6,306.950755
0.0,1,306.961756
-7.0,8,307.036756
-7.0,8,307.108755
-12.0,13,307.225756
-5.0,6,307.280756
-2.0,3,307.312756
-4.0,5,307.357755
-5.0,6,307.428757
-50.0,50,307.863266
-9.0,10,307.954265
0.0,1,307.964266
-5.0,6,308.015265
-15.0,16,308.152265
-7.0,8,308.230265
-6.0,7,308.293268
-13.0,14,308.424266
-31.0,32,308.693777
-3.0,4,308.735776
-12.0,13,308.848776
-5.0,6,308.899778
-10.0,11,308.997776
-3.0,4,309.036777
0.0,1,309.045776
-9.0,10,309.133776
-22.0,23,309.339776
-7.0,8,309.416776
-13.0,14,309.533777
-8.0,9,309.607776
0.0,1,309.615776
-8.0,9,309.697777
-16.0,17,309.852287
-13.0,14,309.973288
-17.0,18,310.125288
-10.0,11,310.227288
-12.0,13,310.356289
-7.0,8,310.425287
-24.0,25,310.63729
-12.0,13,310.757287
-1.0,2,310.774287
-2.0,3,310.802287
-11.0,12,310.904289
-7.0,8,310.982797
-24.0,25,311.203797
0.0,1,311.212798
-19.0,20,311.388797
-50.0,50,311.818798
-6.0,7,311.880797
-27.0,28,312.149312
-7.0,8,312.226311
-1.0,2,312.252311
-9.0,10,312.345311
-2.0,3,312.369311
-3.0,4,312.403311
-6.0,7,312.471311
-10.0,11,312.562313
-7.0,8,312.626312
-9.0,10,312.714311
-3.0,4,312.752311
-8.0,9,312.832312
-6.0,7,312.894312
-12.0,13,313.008312
-6.0,7,313.080312
-5.0,6,313.137313
-4.0,5,313.180312
-3.0,4,313.215311
-11.0,12,313.328822
-1.0,2,313.346821
-3.0,4,313.384821
-4.0,5,313.429821
-11.0,12,313.538822
-6.0,7,313.602821
-9.0,10,313.687824
-12.0,13,313.801824
