#{"t_start": 1777815281.5333521, "env_id": "FetchReach-v4"}
r,l,t
-18.0,19,776.399015
-29.0,30,778.347393
-50.0,50,780.956075
-18.0,19,781.543205
-8.0,9,781.859984
-8.0,9,782.411976
-42.0,43,784.265072
0.0,1,784.310933
-21.0,22,785.191723
-8.0,9,785.652428
-10.0,11,786.118387
-4.0,5,786.269159
-26.0,27,786.875564
-24.0,25,787.632963
-11.0,12,788.024926
-10.0,11,788.299908
-50.0,50,789.357543
-20.0,21,789.902309
-4.0,5,790.059812
-2.0,3,790.149444
-9.0,10,790.469388
-17.0,18,791.185323
-2.0,3,791.236202
-8.0,9,791.38567
-1.0,2,791.419922
-7.0,8,791.541384
-50.0,50,792.365868
-3.0,4,792.437502
-4.0,5,792.516144
-5.0,6,792.606061
-5.0,6,792.69613
-3.0,4,792.763447
-6.0,7,792.872176
-13.0,14,793.086178
-14.0,15,793.31507
-7.0,8,793.446064
-3.0,4,793.513947
-35.0,36,794.069107
-3.0,4,794.12591
-47.0,48,794.84583
-5.0,6,794.939292
-2.0,3,794.991109
-3.0,4,795.051352
-5.0,6,795.152966
-19.0,20,795.472061
-9.0,10,795.626035
-50.0,50,796.476126
-25.0,26,796.900146
-4.0,5,797.026206
-6.0,7,797.835453
-5.0,6,798.318205
-4.0,5,798.630228
-19.0,20,800.37451
-50.0,50,804.275575
-22.0,23,805.313478
-5.0,6,805.603044
-7.0,8,805.959164
-7.0,8,806.305111
0.0,1,806.352993
-9.0,10,806.730957
-29.0,30,807.754918
-2.0,3,807.861049
-49.0,50,809.515168
-36.0,37,810.662092
-6.0,7,810.890995
-3.0,4,811.018409
-9.0,10,811.344163
-11.0,12,811.747371
-6.0,7,811.973925
-8.0,9,812.257656
-9.0,10,812.569679
-7.0,8,812.840862
-6.0,7,813.077522
-2.0,3,813.169965
-10.0,11,813.504196
-4.0,5,813.667371
-17.0,18,814.23914
-10.0,11,814.597868
-31.0,32,815.625164
-50.0,50,817.245951
-5.0,6,817.435939
-11.0,12,817.825025
0.0,1,817.854066
-11.0,12,818.244858
-50.0,50,819.82588
-14.0,15,820.301465
-16.0,17,820.832848
-8.0,9,821.142977
-18.0,19,821.760153
-12.0,13,822.194813
-4.0,5,822.35497
-12.0,13,822.770012
-5.0,6,822.965958
-33.0,34,824.033146
-1.0,2,824.09494
-8.0,9,824.377516
-23.0,24,825.132137
-8.0,9,825.417391
-2.0,3,825.505022
0.0,1,825.535068
-2.0,3,825.632801
-7.0,8,825.875891
-12.0,13,826.294139
-5.0,6,826.487381
-6.0,7,826.713291
-5.0,6,826.902455
-18.0,19,827.517722
-4.0,5,827.674155
-4.0,5,827.823124
-4.0,5,827.99104
-9.0,10,828.315767
-7.0,8,828.564059
0.0,1,828.598603
-5.0,6,828.78303
-14.0,15,829.303579
-4.0,5,829.464177
-4.0,5,829.636305
-11.0,12,830.01752
-1.0,2,830.080006
-8.0,9,830.350283
-3.0,4,830.470874
-2.0,3,830.561164
0.0,1,830.584771
-7.0,8,830.839876
-7.0,8,831.100901
-4.0,5,831.253048
0.0,1,831.285094
0.0,1,831.324358
-19.0,20,831.949265
-1.0,2,832.020655
-7.0,8,832.268972
-3.0,4,832.399129
-1.0,2,832.464996
-5.0,6,832.656114
0.0,1,832.690172
-7.0,8,832.953301
-7.0,8,833.209116
-12.0,13,833.625659
-5.0,6,833.801092
-2.0,3,833.893079
-4.0,5,834.04922
-5.0,6,834.234912
-50.0,50,835.848879
-9.0,10,836.169818
0.0,1,836.203853
-5.0,6,836.405674
-15.0,16,836.917494
-7.0,8,837.182899
-6.0,7,837.394836
-13.0,14,837.836073
-31.0,32,838.813243
-3.0,4,838.941859
-12.0,13,839.347591
-5.0,6,839.535341
-10.0,11,839.875931
-3.0,4,840.005161
0.0,1,840.035829
-9.0,10,840.356138
-22.0,23,841.077512
-7.0,8,841.332056
-13.0,14,841.77049
-8.0,9,842.065137
0.0,1,842.096176
-8.0,9,842.39616
-16.0,17,842.936025
-13.0,14,843.387576
-17.0,18,843.969829
-10.0,11,844.312974
-12.0,13,844.731292
-7.0,8,844.975128
-24.0,25,845.795879
-12.0,13,846.208224
-1.0,2,846.270873
-2.0,3,846.369101
-11.0,12,846.754126
-7.0,8,847.026127
-24.0,25,847.816542
0.0,1,847.848244
-19.0,20,848.511891
-50.0,50,850.107646
-6.0,7,850.325667
-27.0,28,851.20396
-7.0,8,851.448975
-1.0,2,851.516569
-9.0,10,851.840005
-2.0,3,851.936383
-3.0,4,852.067398
-6.0,7,852.285899
-10.0,11,852.642072
-7.0,8,852.906093
-9.0,10,853.230289
-3.0,4,853.35515
-8.0,9,853.629205
-6.0,7,853.84605
-12.0,13,854.250106
-6.0,7,854.472178
-5.0,6,854.671971
-4.0,5,854.831046
-3.0,4,854.966027
-11.0,12,855.364052
-1.0,2,855.434154
-3.0,4,855.550876
-4.0,5,855.706067
-11.0,12,856.096638
-6.0,7,856.314075
-9.0,10,856.626843
-12.0,13,857.03502
