#{"t_start": 1775539373.2782633, "env_id": "FetchReach-v4"}
r,l,t
-1.0,50,357.470759
-2.0,50,358.043035
-1.0,50,358.596969
-2.0,50,359.157047
-1.0,50,359.718061
-3.0,50,360.283528
-1.0,50,360.861347
-2.0,50,361.435865
0.0,50,361.982131
0.0,50,362.557051
-2.0,50,363.11976
-2.0,50,363.689289
-2.0,50,364.25206
-2.0,50,364.808032
-3.0,50,365.36971
-2.0,50,365.931453
0.0,50,366.512886
-2.0,50,367.219347
-1.0,50,367.806443
-1.0,50,368.444441
-1.0,50,369.080415
-2.0,50,369.658386
-2.0,50,370.225211
0.0,50,370.819278
-1.0,50,371.419128
0.0,50,371.993995
-3.0,50,372.58588
-2.0,50,373.172382
-2.0,50,373.769468
-2.0,50,374.340348
0.0,50,374.937396
-3.0,50,375.530641
-2.0,50,376.11209
-2.0,50,376.677173
-2.0,50,377.252985
-3.0,50,377.8534
-1.0,50,378.475799
-1.0,50,379.064384
-1.0,50,379.628198
-2.0,50,380.213374
-2.0,50,380.827068
-2.0,50,381.491645
-2.0,50,382.07858
0.0,50,382.676616
-2.0,50,383.283839
-2.0,50,383.983017
-2.0,50,384.638786
-2.0,50,385.308064
-2.0,50,385.85304
-2.0,50,386.395219
-2.0,50,386.989967
-3.0,50,387.578404
-2.0,50,388.179391
-2.0,50,388.745041
-2.0,50,389.305798
-1.0,50,389.84678
-1.0,50,390.468075
-2.0,50,391.02173
-2.0,50,391.587739
-1.0,50,392.12847
-3.0,50,392.746933
-3.0,50,393.298049
-3.0,50,393.839157
-1.0,50,394.395233
-3.0,50,395.025036
-2.0,50,395.576273
-2.0,50,396.18375
-2.0,50,396.874786
-3.0,50,397.578318
0.0,50,398.263799
-1.0,50,398.956757
-2.0,50,399.593839
-2.0,50,400.317822
-2.0,50,401.056722
-2.0,50,401.802796
0.0,50,402.420941
-1.0,50,403.006036
-2.0,50,403.603026
-3.0,50,404.257886
-3.0,50,404.844135
-2.0,50,405.514779
-1.0,50,406.081903
-2.0,50,406.632337
-2.0,50,407.201894
-1.0,50,407.778268
-3.0,50,408.331662
-3.0,50,408.88772
-2.0,50,409.458697
-3.0,50,410.040659
-2.0,50,410.60114
-3.0,50,411.164804
-1.0,50,411.743232
-2.0,50,412.309162
-2.0,50,412.867519
-1.0,50,413.475938
0.0,50,414.073395
0.0,50,414.640331
-2.0,50,415.227525
-2.0,50,415.791201
-1.0,50,416.353278
-2.0,50,416.935328
-3.0,50,417.499671
-2.0,50,418.083103
-1.0,50,418.646393
-1.0,50,419.21702
-2.0,50,419.789149
-3.0,50,420.357613
-1.0,50,420.927142
-1.0,50,421.506246
-2.0,50,422.092222
-1.0,50,422.664127
-1.0,50,423.221278
-2.0,50,423.79122
-1.0,50,424.357183
-2.0,50,424.942036
-2.0,50,425.519269
-2.0,50,426.122086
-2.0,50,426.68377
-1.0,50,427.268012
-2.0,50,427.830019
-3.0,50,428.446061
-1.0,50,429.059398
0.0,50,429.64437
-3.0,50,430.221341
-2.0,50,430.818155
0.0,50,431.379496
-1.0,50,431.952714
-2.0,50,432.581407
-2.0,50,433.206784
-2.0,50,433.795729
-2.0,50,434.443863
-1.0,50,435.069134
-1.0,50,437.516714
0.0,50,438.235256
-3.0,50,438.843911
-3.0,50,439.449999
-3.0,50,440.059581
-1.0,50,440.679163
-2.0,50,441.260962
-1.0,50,441.892195
-2.0,50,442.475156
-2.0,50,443.083259
-2.0,50,443.693167
-2.0,50,444.377619
-2.0,50,444.991374
-2.0,50,445.617635
-1.0,50,446.164849
-3.0,50,446.749713
-2.0,50,447.359058
-2.0,50,447.956348
-1.0,50,448.547101
-2.0,50,449.252068
-2.0,50,449.868808
-2.0,50,450.448073
0.0,50,451.073868
0.0,50,451.683124
-2.0,50,452.301709
-1.0,50,452.951528
-2.0,50,453.566861
-1.0,50,454.133337
-2.0,50,454.710525
0.0,50,455.286435
-2.0,50,455.783654
-2.0,50,456.301576
-2.0,50,456.801689
-2.0,50,457.384463
-2.0,50,457.974909
-3.0,50,458.546692
-2.0,50,459.118196
-2.0,50,459.674149
-2.0,50,460.24504
-3.0,50,460.822021
0.0,50,461.381115
-1.0,50,461.944842
-3.0,50,462.511635
-3.0,50,463.080918
-2.0,50,463.639178
-1.0,50,464.21336
-2.0,50,464.768594
-2.0,50,465.330893
-2.0,50,465.898696
-2.0,50,466.480493
-1.0,50,467.045603
-2.0,50,467.605198
-1.0,50,468.204594
-2.0,50,468.766434
-2.0,50,469.329728
-2.0,50,469.899617
-2.0,50,470.492035
-2.0,50,471.074787
-1.0,50,471.636881
0.0,50,472.228865
-2.0,50,472.813186
-1.0,50,473.393287
-2.0,50,473.972815
-1.0,50,474.585183
-2.0,50,475.161357
-2.0,50,475.769522
-1.0,50,476.324732
-2.0,50,476.893155
-2.0,50,477.45308
0.0,50,478.032521
-3.0,50,478.612544
-1.0,50,479.191534
-1.0,50,479.766151
-1.0,50,480.353356
-2.0,50,480.935933
-3.0,50,481.498865
-2.0,50,482.079192
-2.0,50,482.657652
-2.0,50,483.234258
-2.0,50,483.810381
-3.0,50,484.380208
-1.0,50,484.953905
-1.0,50,485.514377
-2.0,50,486.083793
-2.0,50,486.661882
-2.0,50,487.247611
-3.0,50,487.808501
-1.0,50,488.382339
-2.0,50,488.954135
-1.0,50,489.652022
-1.0,50,490.29592
-2.0,50,490.950417
-2.0,50,491.695917
-2.0,50,492.458345
0.0,50,493.083802
0.0,50,493.710462
0.0,50,494.354269
-3.0,50,494.992077
-3.0,50,495.645047
-2.0,50,496.304518
-2.0,50,496.969787
-1.0,50,497.599786
-2.0,50,498.238836
0.0,50,498.886259
-3.0,50,499.510856
0.0,50,500.12897
-1.0,50,500.768324
-1.0,50,501.461411
-2.0,50,502.113904
-1.0,50,502.748178
-2.0,50,503.381859
-2.0,50,504.087839
-2.0,50,504.792303
0.0,50,505.427029
-1.0,50,506.038325
-1.0,50,506.589154
-2.0,50,507.175155
-3.0,50,507.754888
-1.0,50,508.33709
-1.0,50,508.953239
-2.0,50,509.559202
-2.0,50,510.129167
-3.0,50,510.750521
-2.0,50,511.345683
-3.0,50,511.979046
-3.0,50,512.621105
-2.0,50,513.187137
-3.0,50,513.762386
0.0,50,514.332547
-1.0,50,514.894998
-3.0,50,515.461293
-1.0,50,516.0271
-3.0,50,516.599956
0.0,50,517.17457
-2.0,50,517.741069
-1.0,50,518.300155
0.0,50,518.916476
-3.0,50,519.513717
-2.0,50,520.24449
-1.0,50,520.973183
-2.0,50,521.674163
-3.0,50,522.294794
-2.0,50,522.905543
-1.0,50,523.478279
-3.0,50,524.08346
-1.0,50,524.656738
-2.0,50,525.198323
-2.0,50,525.73742
-2.0,50,526.336091
-2.0,50,526.914693
-2.0,50,527.476816
-3.0,50,528.043147
0.0,50,528.63668
-2.0,50,529.181863
-2.0,50,529.75334
-1.0,50,530.357929
-2.0,50,531.024305
-2.0,50,531.587582
-3.0,50,532.159859
-2.0,50,532.771005
-1.0,50,533.356523
-2.0,50,533.966228
-3.0,50,534.543429
-1.0,50,535.166966
-1.0,50,535.786564
-1.0,50,536.473273
-1.0,50,537.034627
-1.0,50,537.587785
-2.0,50,538.164039
-2.0,50,538.733881
-2.0,50,539.333205
-2.0,50,539.935811
0.0,50,540.518104
0.0,50,541.218431
-1.0,50,541.903719
-2.0,50,542.569504
-1.0,50,543.2291
-2.0,50,543.887011
-2.0,50,544.541188
-2.0,50,545.197753
-2.0,50,545.856
-2.0,50,546.50527
-2.0,50,547.135857
-1.0,50,547.766083
-1.0,50,548.41071
-3.0,50,549.032988
-3.0,50,549.655644
-2.0,50,550.274419
-3.0,50,550.917013
0.0,50,551.544002
-2.0,50,552.191653
-2.0,50,552.84917
-2.0,50,553.498213
-3.0,50,554.152217
-2.0,50,554.786484
-3.0,50,555.370736
-2.0,50,555.94279
-3.0,50,556.527822
-3.0,50,557.135576
-3.0,50,557.728842
