#{"t_start": 1777752481.8156693, "env_id": "FetchReach-v4"}
r,l,t
-4.881558,6,428.131173
-11.880563,13,428.467501
-1.969856,3,428.551582
-49.939715,50,429.836816
-49.976455,50,431.275777
-50.016655,50,432.82726
-50.018562,50,434.706277
-50.065071,50,436.53212
-49.995487,50,438.076225
-50.041613,50,439.384633
-50.08869,50,440.573206
-50.041521,50,441.884664
-50.055246,50,443.132135
-49.914468,50,444.405633
-50.047005,50,445.734607
-49.874211,50,447.143116
-49.830175,50,448.562558
-6.869972,8,448.775673
-50.096953,50,449.964718
-49.953437,50,451.226882
-49.903337,50,452.489283
-49.932713,50,453.95138
-49.990258,50,455.498203
-50.089522,50,457.053625
-8.838664,10,457.390272
-5.893252,7,457.603314
-50.035316,50,459.438175
-49.905946,50,461.163471
-36.950705,38,461.839146
-49.929407,50,463.012511
-50.0251,50,464.190279
-49.984936,50,465.437269
-49.990982,50,466.757092
-1.958889,3,466.868159
-4.89001,6,467.083216
-49.914975,50,468.933059
-50.032916,50,470.789772
-46.836934,48,472.423373
-2.911397,4,472.571058
-50.021696,50,474.228283
-49.868939,50,475.86475
-2.918047,4,475.983798
-2.919808,4,476.120121
-3.821248,5,476.292281
-49.913163,50,478.19761
-49.926713,50,480.129281
-49.979939,50,481.951153
-50.015505,50,483.926535
-49.949202,50,485.603373
-49.935679,50,486.695418
-49.982294,50,487.536355
-33.847546,35,488.167116
-49.974007,50,489.066267
-50.046597,50,490.09742
-49.991582,50,491.194783
-49.981341,50,492.158093
-49.974421,50,493.131084
-1.875201,3,493.269249
-49.964216,50,494.582147
-49.892433,50,495.849992
-49.890354,50,497.050041
-49.945479,50,498.619204
-49.900013,50,500.573193
-50.068314,50,502.326439
-49.946768,50,504.025439
-1.905774,3,504.136195
-49.981749,50,505.802108
-50.01286,50,507.290131
-49.942522,50,508.573164
-49.995495,50,509.971058
-49.91545,50,511.311987
-1.94044,3,511.390346
-4.828233,6,511.561495
-49.916626,50,513.546784
-49.913223,50,515.439346
-49.875625,50,517.431991
-49.988667,50,519.459241
-49.870985,50,521.210347
-49.982705,50,523.030245
-49.965048,50,524.681006
-49.928663,50,526.332203
-7.820419,9,526.64926
-13.901625,15,527.138933
-49.884206,50,529.029176
-5.87632,7,529.253266
-4.917929,6,529.455299
-2.899178,4,529.58318
-1.898324,3,529.696875
-49.971248,50,531.598945
-16.899179,18,532.186204
-49.895478,50,533.978622
-49.887047,50,535.59221
-2.940987,4,535.710299
-50.028208,50,537.236442
-5.850849,7,537.466103
-1.932219,3,537.562549
-49.97096,50,539.39226
-50.027041,50,541.162103
-50.004608,50,542.961198
-49.94576,50,544.838414
-49.940842,50,546.761064
-49.951294,50,548.561353
-6.884238,8,548.883143
-5.890746,7,549.115644
-49.930742,50,550.76318
-3.875403,5,550.935779
-49.921225,50,552.66113
-2.846937,4,552.812245
-49.8423,50,554.777609
-49.989079,50,556.600335
-17.849358,19,557.281005
-5.827597,7,557.553061
-0.939916,2,557.632201
-11.833669,13,558.103117
-0.947833,2,558.176353
-7.885008,9,558.519195
-49.868861,50,560.138209
-1.96455,3,560.249215
-50.008148,50,562.025331
0.018663,1,562.053091
-49.970145,50,563.786948
-50.008157,50,565.443584
-49.970969,50,566.777274
-49.957846,50,568.170013
-49.943578,50,569.716709
-49.940792,50,571.323262
-2.944304,4,571.452312
-49.926446,50,572.897031
-0.009514,1,572.926306
0.016596,1,572.953025
-49.979781,50,574.371202
-49.904267,50,575.578137
-50.007332,50,576.904794
-49.820193,50,578.348617
-49.957563,50,579.835379
-49.830072,50,581.318941
-4.866085,6,581.453137
-50.089689,50,582.521956
-49.99867,50,583.773652
-49.954438,50,584.872117
-4.852332,6,585.0151
-49.945001,50,586.233465
-49.9294,50,587.282002
-50.059421,50,588.279252
-50.04189,50,589.399155
-49.898195,50,590.57604
-49.964157,50,591.761395
-50.036012,50,593.022106
-49.987026,50,594.508002
-49.943434,50,596.233673
-50.007418,50,597.713182
-49.892374,50,599.191159
-3.868445,5,599.356287
-32.879874,34,600.554736
-3.921058,5,600.681206
-49.964116,50,602.012271
-49.912968,50,602.963242
-0.943342,2,603.012356
-0.948498,2,603.055248
-3.874499,5,603.152716
-49.944575,50,604.12601
-0.959214,2,604.161567
-49.849786,50,605.070285
-50.018197,50,606.016678
-49.985633,50,607.029138
-49.870029,50,608.440201
-49.990802,50,609.993208
-49.856625,50,611.400239
-49.959737,50,612.728068
-49.871976,50,613.952112
-49.997549,50,615.099172
-2.918789,4,615.138215
-49.951589,50,615.656222
-49.956797,50,616.189131
-50.003988,50,616.707226
-49.917723,50,617.227202
-49.958729,50,617.751698
-49.985694,50,619.79006
-49.982912,50,620.302082
-50.017118,50,620.826273
-50.085614,50,621.357412
-49.97054,50,621.897063
-49.990156,50,622.402087
-49.858617,50,622.932375
-49.899003,50,623.507085
-49.919926,50,624.054691
-49.859572,50,626.04324
-49.874723,50,628.052577
-7.91585,9,628.43569
-6.833232,8,628.793238
-4.896435,6,629.060146
-0.97296,2,629.138131
-6.891928,8,629.46137
-3.856992,5,629.653199
-33.821797,35,631.08004
-49.89216,50,633.063286
-49.854429,50,635.186011
-49.966919,50,637.158692
-49.953396,50,639.161738
-49.907123,50,641.174635
-49.988761,50,643.300247
-0.936871,2,643.377199
-3.878216,5,643.578629
-49.975123,50,645.588766
-49.879645,50,647.676343
-49.979508,50,649.671738
-49.961549,50,651.670429
-49.932256,50,653.68113
-49.941692,50,655.756599
-1.93625,3,655.879174
-14.864622,16,656.541186
0.006065,1,656.583368
0.007731,1,656.638071
-0.952607,2,656.722508
-3.873338,5,656.926989
-49.939172,50,659.026107
-49.915551,50,661.146069
-50.060181,50,663.176651
-49.935988,50,665.191175
-49.948851,50,667.155291
-49.859489,50,669.253489
-49.859527,50,671.343066
-49.995091,50,673.373081
-49.967355,50,675.344673
-3.906286,5,675.573648
-49.868756,50,677.61709
-22.871866,24,678.597449
-16.864019,18,679.293295
-0.96203,2,679.393277
-3.881466,5,679.561187
-0.941422,2,679.613122
-3.896424,5,679.780393
-6.881008,8,680.10477
-0.952778,2,680.185699
-26.947477,28,681.256054
-49.890475,50,683.378638
-10.877795,12,683.921135
-5.942183,7,684.223118
-1.876342,3,684.36625
-3.972832,5,684.574605
-49.905269,50,686.558087
-15.866291,17,687.224548
-0.949532,2,687.303208
-6.877979,8,687.631235
-5.888061,7,687.957113
-26.819144,28,689.153129
-5.888127,7,689.434551
-9.90216,11,689.702011
-36.83984,38,691.124756
-2.916489,4,691.272762
-6.867476,8,691.613129
-6.827388,8,691.932719
-9.887299,11,692.371147
-3.878181,5,692.566104
-2.902011,4,692.746552
-6.874282,8,693.117151
-49.843626,50,695.191208
-3.86129,5,695.388988
-7.917436,9,695.757514
-4.886797,6,696.012164
-7.851928,9,696.373204
-22.845032,24,697.407564
-6.845699,8,697.745739
-0.936872,2,697.828043
-6.887331,8,698.168922
-2.891778,4,698.334823
-2.885113,4,698.515442
-20.916679,22,699.494751
-1.924474,3,699.621596
-8.829268,10,700.06722
0.016711,1,700.115331
-17.808694,19,700.926249
-25.879014,27,702.065536
0.026388,1,702.103107
-15.890501,17,702.800983
-8.92296,10,703.181803
-12.861929,14,703.665306
-14.900725,16,704.305341
-3.862176,5,704.530341
-49.863328,50,705.976161
-2.9177,4,706.088376
-3.927317,5,706.241178
-2.925023,4,706.369167
-3.908857,5,706.522539
-7.861574,9,706.793076
-2.907573,4,706.927048
-2.846499,4,707.075701
-3.88838,5,707.237156
-8.912722,10,707.612408
-49.855708,50,709.29064
-9.92508,11,709.573124
-49.812022,50,711.238099
-9.865504,11,711.65317
-13.952699,15,712.253071
-0.941031,2,712.323431
-29.837485,31,713.183667
-4.856813,6,713.326086
-5.860595,7,713.485669
-9.888805,11,713.744731
-4.827002,6,713.891937
-0.967028,2,713.938159
-26.847679,28,714.651144
-4.887964,6,714.823534
-3.838644,5,714.993266
-49.806458,50,716.751279
-20.898855,22,717.573233
-12.858429,14,718.15705
-5.88019,7,718.460943
-7.83398,9,718.830335
-3.903384,5,719.049027
-14.847248,16,719.7524
-3.919831,5,720.003313
-6.889121,8,720.328189
-5.84722,7,720.57648
-3.912689,5,720.723239
-6.853998,8,721.029186
-23.896107,25,722.034594
-39.871769,41,723.546969
-2.942958,4,723.701889
-6.867482,8,724.005992
-1.920415,3,724.130235
-0.960352,2,724.196463
-49.877013,50,725.991621
-6.898708,8,726.290319
-4.93333,6,726.52097
-3.890991,5,726.710229
-10.878663,12,727.088583
-4.916168,6,727.25547
-2.877573,4,727.366997
-4.834856,6,727.559153
0.001009,1,727.594961
-22.875257,24,728.420012
-3.87527,5,728.576992
-2.872518,4,728.682079
-5.854943,7,728.845681
-3.879199,5,728.989041
-2.902072,4,729.128045
-2.925135,4,729.251361
-1.912527,3,729.336472
-6.885164,8,729.626987
-3.8887,5,729.776126
-0.972138,2,729.84142
-11.890721,13,730.175485
-9.926351,11,730.423944
-6.895015,8,730.649373
-19.835946,21,731.221428
-3.874507,5,731.37308
-2.90069,4,731.509391
-12.846281,14,731.883414
-5.884281,7,732.086315
-4.916142,6,732.243427
-5.88961,7,732.452766
-1.949955,3,732.547434
-30.918925,32,733.44139
-0.944408,2,733.496603
-4.858808,6,733.644744
-3.938838,5,733.774657
-10.961853,12,734.114599
-3.878219,5,734.261079
-23.882388,25,735.179235
-0.004029,1,735.231401
-3.886827,5,735.444612
-0.957922,2,735.520245
-6.847846,8,735.812278
-2.923537,4,735.970232
-5.836976,7,736.22995
-1.94932,3,736.323017
-0.952235,2,736.391125
-26.828919,28,737.131186
-1.983273,3,737.197822
-18.835926,20,737.758127
-7.878836,9,738.019268
-1.947153,3,738.103107
-2.925191,4,738.202281
-21.906372,23,738.962077
-1.954859,3,739.078188
-6.904596,8,739.32099
-17.820855,19,739.810314
-15.923432,17,740.332024
-3.892034,5,740.525729
-15.863629,17,741.153132
-0.975345,2,741.229483
-5.905369,7,741.468037
-3.877435,5,741.671261
0.005249,1,741.711334
-36.904842,38,743.157003
-8.882,10,743.588333
-4.85686,6,743.806595
-16.863142,18,744.556017
-38.816996,40,746.121619
-2.976927,4,746.269258
-19.851236,21,747.042896
-0.96717,2,747.127581
-46.81661,48,748.741452
-5.871609,7,748.959105
-8.906389,10,749.300173
-1.960159,3,749.419164
-3.937563,5,749.55446
-6.87284,8,749.794546
-30.906928,32,750.900181
-3.896586,5,751.047227
-1.955944,3,751.123382
-6.890069,8,751.374724
-9.860915,11,751.770248
-1.948748,3,751.864738
-8.826571,10,752.185467
-3.905257,5,752.371371
-7.855144,9,752.621238
0.024707,1,752.648288
-19.841528,21,753.273196
-7.885832,9,753.554883
-2.89648,4,753.670215
-1.940655,3,753.749459
-49.832501,50,755.156302
-6.914605,8,755.401031
-1.963149,3,755.484879
-0.948755,2,755.533358
-5.875154,7,755.700449
-4.945155,6,755.843302
-13.864252,15,756.180423
-8.838356,10,756.44342
-2.90677,4,756.54093
-22.823744,24,757.189224
-5.886598,7,757.392277
0.01893,1,757.428117
-0.981728,2,757.484673
-27.933524,29,758.420704
-4.858719,6,758.593135
-3.86066,5,758.73034
-2.916105,4,758.836458
-4.918693,6,758.993169
-2.907153,4,759.087099
-0.961836,2,759.138433
-6.867978,8,759.343566
-5.859817,7,759.519016
-6.955045,8,759.731599
-2.904806,4,759.843034
-49.922967,50,761.171021
-29.865737,31,761.970235
-3.904314,5,762.102075
-26.875179,28,762.820294
-2.905481,4,762.951565
-4.898596,6,763.122687
-5.879453,7,763.332476
-14.860881,16,763.760267
-4.885076,6,763.90622
-5.902548,7,764.097042
-9.842558,11,764.404726
-4.938498,6,764.571219
-7.889371,9,764.833259
-4.923325,6,765.023328
-2.883271,4,765.159254
-5.873513,7,765.409174
-5.863681,7,765.716762
0.016155,1,765.762367
-3.918658,5,765.996437
-6.912302,8,766.248626
-5.831486,7,766.479233
-2.909339,4,766.618075
-1.934736,3,766.737443
-2.893481,4,766.883265
-4.934797,6,767.16731
-6.886757,8,767.511255
-8.816392,10,767.965729
-5.828506,7,768.27809
-5.917518,7,768.533243
-12.839673,14,769.154655
-9.849497,11,769.613152
-15.866866,17,770.247186
-8.903687,10,770.606117
-4.864464,6,770.867245
-0.958476,2,770.960118
-7.919408,9,771.316172
-1.95591,3,771.422647
-3.932979,5,771.62744
0.010968,1,771.663063
-14.865634,16,772.293189
-5.870188,7,772.540406
-4.895469,6,772.740035
-8.868288,10,773.109114
-25.795494,27,773.976573
-10.92893,12,774.508064
-9.888605,11,774.889266
-5.897313,7,775.127709
-41.865194,43,776.632376
-10.929307,12,777.074645
-16.898832,18,777.670498
-5.905177,7,777.888188
-1.930925,3,777.974666
-3.902544,5,778.147477
-6.895424,8,778.355427
-6.860411,8,778.563167
-0.959064,2,778.612251
-6.863703,8,778.715602
-3.855195,5,778.784749
-6.933395,8,778.939464
-0.959765,2,778.980782
-1.944596,3,779.031688
-10.919455,12,779.227988
-0.003239,1,779.249019
-5.945285,7,779.393024
-10.83908,12,779.632579
-1.947663,3,779.696685
-5.868607,7,779.865717
-3.872322,5,779.974699
-4.882074,6,780.113212
-49.851285,50,781.220198
-5.945616,7,781.381484
-2.922023,4,781.479388
-5.840674,7,781.640132
-6.867223,8,781.804747
-11.917734,13,782.129603
-10.886537,12,782.428257
-3.855333,5,782.553078
-2.953678,4,782.659099
-2.914328,4,782.767329
0.020331,1,782.796441
-0.955897,2,782.841281
-7.881831,9,783.050127
-6.866869,8,783.217194
-21.845386,23,783.778262
-7.855151,9,783.993054
-12.836211,14,784.3214
-4.912893,6,784.477178
-0.963226,2,784.530037
-3.885262,5,784.657897
-4.919181,6,784.816158
-49.846507,50,786.498067
-20.920948,22,787.412358
0.005468,1,787.462254
-10.87626,12,787.99804
-4.925821,6,788.253182
-1.92733,3,788.403759
-9.855858,11,788.845388
