#{"t_start": 1777815202.6365285, "env_id": "FetchReach-v4"}
r,l,t
-50.0,50,298.834196
-50.0,50,299.55794
-50.0,50,300.28784
-50.0,50,301.035774
-50.0,50,301.787793
-50.0,50,302.547721
-50.0,50,303.297914
-50.0,50,304.08173
-50.0,50,304.862894
-50.0,50,305.630394
-50.0,50,306.380618
-50.0,50,307.119967
-50.0,50,307.841961
-50.0,50,308.586874
-50.0,50,309.320404
-50.0,50,310.067661
-50.0,50,310.801991
-50.0,50,311.539865
-50.0,50,312.322421
-50.0,50,313.10279
-50.0,50,313.899812
-49.0,50,314.631844
-50.0,50,315.29445
-50.0,50,315.961604
-50.0,50,316.651879
-50.0,50,317.409877
-50.0,50,318.12889
-50.0,50,318.890765
-50.0,50,319.642715
-50.0,50,320.38792
-50.0,50,321.152815
-50.0,50,321.885995
-48.0,50,322.648405
-50.0,50,323.422293
-50.0,50,324.202871
-50.0,50,324.966404
-50.0,50,325.728826
-50.0,50,326.478987
-47.0,50,327.235465
-49.0,50,328.002759
-50.0,50,328.78543
-50.0,50,329.54872
-50.0,50,330.374397
-48.0,50,331.466642
-50.0,50,332.284386
-50.0,50,333.159596
-50.0,50,333.935097
-50.0,50,334.781981
-50.0,50,336.580852
-50.0,50,338.266879
-50.0,50,339.902985
-50.0,50,341.362796
-48.0,50,343.294354
-50.0,50,344.876844
-50.0,50,346.518909
-50.0,50,348.081797
-50.0,50,349.700978
-50.0,50,351.256205
-50.0,50,352.860723
-48.0,50,354.591777
-50.0,50,355.770005
-50.0,50,356.452854
-50.0,50,357.373509
-50.0,50,358.43649
-50.0,50,359.583076
-50.0,50,360.915456
-50.0,50,362.197938
-50.0,50,363.475918
-45.0,50,364.759443
-50.0,50,366.127921
-50.0,50,367.438991
-50.0,50,368.773247
-50.0,50,370.021881
-50.0,50,371.122897
-50.0,50,372.846934
-50.0,50,374.031199
-50.0,50,375.247806
-48.0,50,376.380052
-50.0,50,377.394404
-50.0,50,378.607754
-50.0,50,379.607871
-50.0,50,380.6329
-50.0,50,381.553703
-50.0,50,382.43291
-50.0,50,383.079067
-50.0,50,383.795485
-50.0,50,385.015181
-50.0,50,386.194339
-50.0,50,386.956836
-50.0,50,387.667034
-45.0,50,388.317965
-48.0,50,388.992003
-50.0,50,391.869478
-50.0,50,392.757964
-50.0,50,393.665286
-50.0,50,394.659247
-50.0,50,395.54198
-50.0,50,396.487803
-50.0,50,397.399203
-50.0,50,398.392789
-44.0,50,399.398925
-50.0,50,400.321921
-50.0,50,401.306219
-50.0,50,402.274249
-50.0,50,403.281779
-50.0,50,404.432035
-50.0,50,405.446068
-50.0,50,406.462924
-50.0,50,407.556884
-50.0,50,408.728862
-23.0,50,409.840958
-50.0,50,411.027312
-50.0,50,411.785911
-45.0,50,412.475981
-50.0,50,414.6918
-50.0,50,415.482145
-50.0,50,416.310669
-50.0,50,417.012913
-50.0,50,417.690346
-19.0,50,418.400921
-43.0,50,419.039985
-50.0,50,419.688264
-50.0,50,421.568758
-50.0,50,422.259811
-50.0,50,423.135757
-50.0,50,425.292103
-50.0,50,427.358998
-50.0,50,429.727727
-50.0,50,432.100602
-50.0,50,434.214189
-50.0,50,435.942963
-50.0,50,437.448953
-50.0,50,438.908047
-50.0,50,440.268644
-50.0,50,441.837795
-50.0,50,443.678995
-50.0,50,445.382999
-48.0,50,446.864331
-32.0,50,448.487882
-50.0,50,450.255934
-48.0,50,452.318883
-44.0,50,454.0068
-50.0,50,455.586971
-50.0,50,457.398153
-50.0,50,458.848662
-50.0,50,460.220065
-50.0,50,461.637273
-50.0,50,463.024341
-50.0,50,464.536143
-50.0,50,465.882017
-1.0,50,467.353177
-45.0,50,469.088843
-47.0,50,471.162808
-49.0,50,472.787934
-50.0,50,474.694435
-50.0,50,476.635166
-26.0,50,478.491287
-50.0,50,480.120081
-50.0,50,481.943399
-50.0,50,483.699828
-50.0,50,485.352793
-44.0,50,486.741502
-34.0,50,489.247958
-50.0,50,490.564387
-50.0,50,492.451899
-50.0,50,494.637917
-50.0,50,496.488097
-50.0,50,498.362939
-50.0,50,500.091872
-16.0,50,501.402833
-50.0,50,502.646873
-44.0,50,503.934539
-26.0,50,505.778881
-50.0,50,508.210933
-44.0,50,510.342809
-50.0,50,512.389838
-50.0,50,514.800861
-50.0,50,516.739809
-30.0,50,518.327977
-50.0,50,519.921983
-50.0,50,521.832728
-50.0,50,523.662752
-50.0,50,525.76585
-50.0,50,528.455486
-8.0,50,530.96437
-50.0,50,533.289812
-50.0,50,535.231749
-44.0,50,537.0768
-50.0,50,539.546087
-50.0,50,541.639388
-50.0,50,543.576149
-50.0,50,545.657937
-50.0,50,556.06312
-50.0,50,558.4818
-43.0,50,560.502746
-50.0,50,562.85999
-50.0,50,565.885915
-50.0,50,569.116605
-12.0,50,572.098783
-50.0,50,575.304281
-31.0,50,578.631873
-50.0,50,581.76683
-49.0,50,584.678728
-20.0,50,587.808788
-42.0,50,590.72209
-50.0,50,592.314406
-42.0,50,593.806972
-50.0,50,596.067061
-50.0,50,597.862582
-26.0,50,599.600282
-50.0,50,601.004424
-50.0,50,602.41975
