#{"t_start": 1777834692.386121, "env_id": "FetchReach-v4"}
r,l,t
-3.285324,4,270.901594
-3.379432,4,271.003562
-1.119271,2,271.066558
-3.377291,4,271.163455
-2.204757,3,271.220056
-1.108134,2,271.269639
-2.242116,3,271.342454
-3.377279,4,271.428714
-3.360908,4,271.521996
-3.353195,4,271.61095
-3.322886,4,271.715113
-3.231266,4,271.805566
-2.221044,3,271.879416
-2.272543,3,271.962554
-1.125809,2,272.023538
-1.130488,2,272.072978
-14.045137,14,272.448221
-1.103178,2,272.509516
-3.345216,4,272.630381
-1.11055,2,272.682473
-3.327219,4,272.792601
-2.215914,3,272.876423
-1.087793,2,272.946031
-1.096089,2,273.010478
-2.211036,3,273.118835
-0.0149,1,273.143875
-0.026949,1,273.189026
-1.101534,2,273.245428
-3.291496,4,273.374444
-2.182238,3,273.464513
-2.202254,3,273.566479
-0.044393,1,273.59653
-3.335854,4,273.722127
-3.304299,4,273.845189
-2.214714,3,273.931722
-3.352967,4,274.034601
-1.121981,2,274.09247
-2.174286,3,274.176811
-2.16889,3,274.266465
-3.340151,4,274.365705
-2.235249,3,274.439727
-2.220208,3,274.516152
-1.115679,2,274.574549
-4.411863,5,274.712672
-1.118534,2,274.75372
-3.333811,4,274.862622
-3.357776,4,274.984484
-1.06731,2,275.041793
-0.053113,1,275.063524
-3.354119,4,275.179478
-4.393311,5,275.339795
-1.119287,2,275.394623
-3.297773,4,275.501557
-0.037278,1,275.533796
-9.687873,10,275.83664
-3.302861,4,275.960545
-1.105948,2,276.025649
-3.307862,4,276.131758
-2.193575,3,276.222838
-3.40102,4,276.360414
-2.253365,3,276.459503
-3.253131,4,276.589537
-3.289868,4,276.705622
-2.192471,3,276.80356
-3.310671,4,276.934775
-3.429531,4,277.043712
-2.206854,3,277.133803
-2.227192,3,277.22682
-2.256907,3,277.316087
-2.23894,3,277.405401
-3.426173,4,277.530533
-3.362308,4,277.619766
-1.11381,2,277.671519
-2.232024,3,277.748957
-3.347345,4,277.830818
-4.427944,5,277.943642
-3.345352,4,278.033151
-2.150898,3,278.103539
-2.21449,3,278.180572
-2.243198,3,278.253363
-2.269688,3,278.33112
-2.201678,3,278.400133
-2.196732,3,278.476635
-4.496924,5,278.594446
-0.054294,1,278.622011
-3.369956,4,278.703433
-3.277099,4,278.803464
-2.153551,3,278.883802
-2.163421,3,278.940698
-1.123342,2,278.989546
-3.33091,4,279.096672
-2.165992,3,279.163484
-3.339865,4,279.251584
-3.328346,4,279.350434
-1.127036,2,279.406518
-2.168308,3,279.483431
-2.194012,3,279.552551
-2.189824,3,279.626338
-3.314936,4,279.728053
-2.179737,3,279.798275
-3.375723,4,279.881392
-2.250144,3,279.950576
-2.229269,3,280.028311
-3.316343,4,280.120929
-1.116208,2,280.156531
-3.428491,4,280.251818
-3.312217,4,280.360056
-0.041717,1,280.382482
-1.123601,2,280.426046
-3.32176,4,280.525089
-3.340931,4,280.633901
-3.328863,4,280.733492
-4.326411,5,280.846579
-3.455864,4,280.944507
-0.050846,1,280.976552
-2.246797,3,281.039711
-2.237677,3,281.114515
-3.359011,4,281.206394
-5.514317,6,281.35813
-2.188702,3,281.425966
-2.225072,3,281.500435
-3.29335,4,281.58247
